Sample,Task,Mean Tonic,Max Slope,Num Peaks,Mean Amplitude,Std Amplitude,Total Power,EDASymp Power,subject_id,Mean Tonic_norm,Max Slope_norm,Num Peaks_norm,Mean Amplitude_norm,Std Amplitude_norm,Total Power_norm,EDASymp Power_norm,EDASymp_Ratio,EDASymp_Ratio_norm
s6,rest0,0.4628291551452379,0.0063680176824423,4,0.0661044401922608,0.0305427484252354,0.0001193099129704,7.898455724632881e-05,s6,0.0,0.0,0.0,0.03156493259603484,0.0,0.0,0.0,0.6620116855161287,0.429221947662959
s6,task1,0.4874067512608197,0.0099951427763769,9,0.0506715586469593,0.0421046673033716,0.0002812065170618,0.0001572927654983,s6,0.013163212620233176,0.020604852751153674,0.5555555549382716,0.0,0.05191791704210231,0.005376838107257802,0.003940699034116404,0.559349643039683,0.02062082143151858
s6,task2,1.879141213310581,0.0980803104791002,13,0.4181598542863423,0.2312783399094412,0.0247704330068344,0.0199506286912012,s6,0.7585451673368074,0.5209961717906773,0.9999999988888888,0.7516252391129351,0.9013879007387002,0.8187021511764473,0.9999994967706295,0.805421071359197,0.9999999601993964
s6,task3,2.329971827153092,0.1824005732988851,10,0.5395964496695634,0.2532388621691864,0.0302293015276494,0.0167521300308097,s6,0.999999994644223,0.9999999431923294,0.6666666659259258,0.9999999795469612,0.9999999550957609,0.9999996678844415,0.8390416500392798,0.5541686107081601,0.0
s7,rest0,0.0752219544345278,0.0056263553499222,2,0.0049937990072923,0.0006023633803317,0.0001225388098589,7.900111693283124e-05,s7,0.0,0.9999971602664982,0.0,0.0,0.0,0.629133079741423,0.7927741187173062,0.6447028201032473,0.9999999338625968
s7,task1,0.0866244870504721,0.002672773680686,7,0.0206375717530602,0.0183995934538712,5.517353561749867e-05,2.7228275926328655e-05,s7,0.29093026630538726,0.16125867863253188,0.3571428568877551,0.29744081777103343,0.5379818459966589,0.0,0.0,0.493502457801355,0.0
s7,task2,0.0977114648415497,0.0021049081449514,16,0.015966381791466,0.0222382768950622,0.000113896291744,5.71736848481892e-05,s7,0.5738092994045614,0.0,0.9999999992857143,0.208625761152655,0.6540191167042589,0.548419476188594,0.4585405147976263,0.5019802091073863,0.05606964570896885
s7,task3,0.1144152974010258,0.0034665772929672,4,0.0575883618134036,0.0336838229614633,0.0001622398862508,9.252419319097156e-05,s7,0.9999997448546949,0.3866777497945176,0.14285714275510203,0.9999998098663138,0.9999996977159682,0.9999066086961234,0.9998468745188974,0.5702925141210324,0.5078694923207964
s8,rest0,0.3554675105629214,0.0116676773580449,17,0.030572785240976,0.0199542278189948,0.0002166844344692,0.0001163874510991,s8,0.9999999343634568,0.08110172011327134,0.9999999983333333,0.0,0.0,0.0,0.0,0.53712880136997,0.1801179822033918
s8,task1,0.353892347584637,0.0528889196001113,11,0.0440578836995913,0.0335664987079284,0.000475491915238,0.0003201449477769,s8,0.9896611090660257,0.9999997770814252,0.0,0.8511492465581562,0.9999992653692588,0.9999613627334202,0.9999509244596757,0.6732920936066061,0.9999999397868585
s8,task2,0.2031133668781883,0.0080295004942611,11,0.0305999014797814,0.0287444263174559,0.0002845731879232,0.0001468577709948,s8,0.0,0.0,0.0,0.0017115163303803517,0.645755003895584,0.26230358649787094,0.14953474127367866,0.5160632719846059,0.05327581214195617
s8,task3,0.2723580563866923,0.0186585422765457,14,0.0464161758116113,0.0329008927956255,0.0003585515362631,0.000181862861667,s8,0.4544982058828028,0.23694108449762788,0.49999999916666665,0.9999993688223714,0.9511018088934657,0.5481357030927481,0.321324115157731,0.5072154007627406,0.0
s9,rest0,0.1964964872511138,0.0010639607175235,41,0.0052094096769212,0.0021599227976184,9.144664943568224e-07,2.276954504082742e-07,s9,0.0,0.0,0.9999999995833333,0.0,0.0,0.0,0.0,0.24899239373010248,0.0
s9,task1,0.2174429228241924,0.0029829371679389,17,0.0100136748786067,0.0087144509617812,1.8236693111771017e-05,8.71060311350054e-06,s9,0.09596972040613674,0.35106639864878786,0.0,0.3553781277438736,0.8676194697826837,0.3797048638929585,0.383643305885369,0.4776415648644462,0.9900410989329784
s9,task2,0.3365019559886569,0.0065300860634333,23,0.0187281416214114,0.0097145244591162,4.6524705434191554e-05,2.2329139943139555e-05,s9,0.6414592899682232,0.9999981705538983,0.24999999989583332,0.9999992602861981,0.9999986763052228,0.9997807990437492,0.9995477455123618,0.479941554810749,0.9999999567004292
s9,task3,0.4147573566663589,0.0022498799243212,19,0.0122025634781053,0.0057417910656366,1.2209815018167024e-05,4.989545413782971e-06,s9,0.999999954183269,0.21695752698203855,0.0833333332986111,0.5172932385201926,0.4741300318947232,0.24759511976048237,0.21535680153958572,0.4086503356282364,0.6913120369779634
